old_date,DAY OF THE WEEK,business_unit,old_revenue,VOLUME,SPEND PER PERSON,date,revenue
12/02/2025,Wednesday,Picadeli,"3,096.00",180,17.2,2025-02-12,3096.00
12/02/2025,Wednesday,Juntos farm shop,0.00,0,0,2025-02-12,0.00
12/02/2025,Wednesday,Tasting place,0.00,0,0,2025-02-12,0.00
12/02/2025,Wednesday,Distribution b2b,38.00,0,0,2025-02-12,38.00
12/02/2025,Wednesday,Activities,0.00,0,0,2025-02-12,0.00
12/02/2025,Wednesday,Juntos Products,0.00,0,0,2025-02-12,0.00
12/03/2025,Wednesday,Juntos house,"3,673.00",47,78.15,2025-03-12,3673.00
12/03/2025,Wednesday,Juntos boutique,0.00,0,0,2025-03-12,0.00
12/03/2025,Wednesday,Picadeli,"2,915.00",172,16.95,2025-03-12,2915.00
12/03/2025,Wednesday,Juntos farm shop,209.49,17,12.32,2025-03-12,209.49
12/03/2025,Wednesday,Tasting place,327.00,29,11.28,2025-03-12,327.00
12/03/2025,Wednesday,Distribution b2b,402.84,8,50.36,2025-03-12,402.84
12/03/2025,Wednesday,Activities,0.00,0,0,2025-03-12,0.00
12/03/2025,Wednesday,Juntos Products,335.40,0,0,2025-03-12,335.40
12/04/2025,Saturday,Juntos house,"5,153.00",70,73.61,2025-04-12,5153.00
12/04/2025,Saturday,Juntos boutique,53.00,2,26.5,2025-04-12,53.00
12/04/2025,Saturday,Picadeli,"1,390.00",62,22.42,2025-04-12,1390.00
12/04/2025,Saturday,Juntos farm shop,0.00,0,0,2025-04-12,0.00
12/04/2025,Saturday,Tasting place,0.00,0,0,2025-04-12,0.00
12/04/2025,Saturday,Distribution b2b,0.00,0,0,2025-04-12,0.00
12/04/2025,Saturday,Activities,0.00,0,0,2025-04-12,0.00
12/04/2025,Saturday,Juntos Products,54.00,0,0,2025-04-12,54.00
12/05/2025,Monday,Juntos house,"4,285.00",45,95.22,2025-05-12,4285.00
12/05/2025,Monday,Juntos boutique,78.00,1,78,2025-05-12,78.00
12/05/2025,Monday,Picadeli,"4,114.00",207,19.87,2025-05-12,4114.00
12/05/2025,Monday,Juntos farm shop,0.00,0,0,2025-05-12,0.00
12/05/2025,Monday,Tasting place,0.00,0,0,2025-05-12,0.00
12/05/2025,Monday,Distribution b2b,"1,106.99",14,79.07,2025-05-12,1106.99
12/05/2025,Monday,Activities,0.00,0,0,2025-05-12,0.00
12/05/2025,Monday,Juntos Products,0.00,0,0,2025-05-12,0.00
12/06/2025,Thursday,Juntos house,"10,481.60",110,95.29,2025-06-12,10481.60
12/06/2025,Thursday,Juntos boutique,"2,152.40",7,307.49,2025-06-12,2152.40
12/06/2025,Thursday,Picadeli,"3,451.19",192,17.97,2025-06-12,3451.19
12/06/2025,Thursday,Juntos farm shop,944.10,31,30.45,2025-06-12,944.10
12/06/2025,Thursday,Tasting place,462.50,33,14.02,2025-06-12,462.50
12/06/2025,Thursday,Distribution b2b,"1,551.39",12,129.28,2025-06-12,1551.39
12/06/2025,Thursday,Activities,0.00,0,0,2025-06-12,0.00
12/06/2025,Thursday,Juntos Products,202.77,0,0,2025-06-12,202.77
12/07/2025,Saturday,Juntos house,"9,629.80",100,96.3,2025-07-12,9629.80
12/07/2025,Saturday,Juntos boutique,"1,319.00",20,65.95,2025-07-12,1319.00
12/07/2025,Saturday,Picadeli,"2,943.21",118,24.94,2025-07-12,2943.21
12/07/2025,Saturday,Juntos farm shop,"1,097.96",45,24.4,2025-07-12,1097.96
12/07/2025,Saturday,Tasting place,"3,743.20",0,0,2025-07-12,3743.20
12/07/2025,Saturday,Distribution b2b,"2,072.50",10,207.25,2025-07-12,2072.50
12/07/2025,Saturday,Activities,0.00,0,0,2025-07-12,0.00
12/07/2025,Saturday,Juntos Products,78.00,0,0,2025-07-12,78.00
12/08/2025,Tuesday,Juntos house,"8,634.65",105,82.23,2025-08-12,8634.65
12/08/2025,Tuesday,Juntos boutique,423.50,7,60.5,2025-08-12,423.50
12/08/2025,Tuesday,Picadeli,"2,733.53",142,19.25,2025-08-12,2733.53
12/08/2025,Tuesday,Juntos farm shop,"1,825.68",60,30.43,2025-08-12,1825.68
12/08/2025,Tuesday,Tasting place,"2,096.00",112,18.71,2025-08-12,2096.00
12/08/2025,Tuesday,Distribution b2b,"3,257.59",14,232.69,2025-08-12,3257.59
12/08/2025,Tuesday,Activities,0.00,0,0,2025-08-12,0.00
12/08/2025,Tuesday,Juntos Products,73.38,0,0,2025-08-12,73.38
12/09/2025,Friday,Juntos house,"9,415.55",105,89.67,2025-09-12,9415.55
12/09/2025,Friday,Juntos boutique,"1,130.00",10,113,2025-09-12,1130.00
12/09/2025,Friday,Picadeli,"3,551.18",197,18.03,2025-09-12,3551.18
12/09/2025,Friday,Juntos farm shop,623.55,34,18.34,2025-09-12,623.55
12/09/2025,Friday,Tasting place,"1,962.00",51,38.47,2025-09-12,1962.00
12/09/2025,Friday,Distribution b2b,"2,489.99",17,146.47,2025-09-12,2489.99
12/09/2025,Friday,Activities,0.00,0,0,2025-09-12,0.00
12/09/2025,Friday,Juntos Products,0.00,0,0,2025-09-12,0.00
12/10/2025,Sunday,Juntos house,"8,359.89",97,86.18,2025-10-12,8359.89
12/10/2025,Sunday,Juntos boutique,840.00,14,60,2025-10-12,840.00
12/10/2025,Sunday,Picadeli,0.00,0,0,2025-10-12,0.00
12/10/2025,Sunday,Juntos farm shop,0.00,0,0,2025-10-12,0.00
12/10/2025,Sunday,Tasting place,0.00,0,0,2025-10-12,0.00
12/10/2025,Sunday,Distribution b2b,0.00,0,0,2025-10-12,0.00
12/10/2025,Sunday,Activities,0.00,0,0,2025-10-12,0.00
12/10/2025,Sunday,Juntos Products,0.00,0,0,2025-10-12,0.00
12/11/2025,Wednesday,Juntos house,"2,409.10",36,66.92,2025-11-12,2409.10
12/11/2025,Wednesday,Juntos boutique,321.00,1,321,2025-11-12,321.00
12/11/2025,Wednesday,Picadeli,"3,388.63",166,20.41,2025-11-12,3388.63
12/11/2025,Wednesday,Juntos farm shop,481.17,26,18.51,2025-11-12,481.17
12/11/2025,Wednesday,Tasting place,557.40,26,21.44,2025-11-12,557.40
12/11/2025,Wednesday,Distribution b2b,106.18,2,53.09,2025-11-12,106.18
12/11/2025,Wednesday,Activities,0.00,0,0,2025-11-12,0.00
12/11/2025,Wednesday,Juntos Products,86.40,0,0,2025-11-12,86.40
12/12/2025,Friday,Juntos house,0.00,0,0,2025-12-12,0.00
12/12/2025,Friday,Juntos boutique,0.00,0,0,2025-12-12,0.00
12/12/2025,Friday,Picadeli,0.00,0,0,2025-12-12,0.00
12/12/2025,Friday,Juntos farm shop,0.00,0,0,2025-12-12,0.00
12/12/2025,Friday,Tasting place,0.00,0,0,2025-12-12,0.00
12/12/2025,Friday,Distribution b2b,0.00,0,0,2025-12-12,0.00
12/12/2025,Friday,Activities,0.00,0,0,2025-12-12,0.00
12/12/2025,Friday,Juntos Products,0.00,0,0,2025-12-12,0.00
13/01/2025,Monday,Juntos house,0.00,0,0,2025-01-13,0.00
13/01/2025,Monday,Juntos boutique,0.00,0,0,2025-01-13,0.00
13/01/2025,Monday,Picadeli,"3,113.44",164,18.98,2025-01-13,3113.44
13/01/2025,Monday,Juntos farm shop,0.00,0,0,2025-01-13,0.00
13/01/2025,Monday,Tasting place,0.00,0,0,2025-01-13,0.00
13/01/2025,Monday,Distribution b2b,573.35,7,81.91,2025-01-13,573.35
13/01/2025,Monday,Activities,0.00,0,0,2025-01-13,0.00
13/01/2025,Monday,Juntos Products,699.23,0,0,2025-01-13,699.23
13/02/2025,Thursday,Juntos house,"3,386.00",42,80.62,2025-02-13,3386.00
13/02/2025,Thursday,Juntos boutique,0.00,0,0,2025-02-13,0.00
13/02/2025,Thursday,Picadeli,"3,521.00",187,18.83,2025-02-13,3521.00
13/02/2025,Thursday,Juntos farm shop,440.25,23,19.14,2025-02-13,440.25
13/02/2025,Thursday,Tasting place,288.80,31,9.32,2025-02-13,288.80
13/02/2025,Thursday,Distribution b2b,413.16,6,68.86,2025-02-13,413.16
13/02/2025,Thursday,Activities,290.00,0,0,2025-02-13,290.00
13/02/2025,Thursday,Juntos Products,0.00,0,0,2025-02-13,0.00
13/03/2025,Thursday,Juntos house,"1,986.00",38,52.26,2025-03-13,1986.00
13/03/2025,Thursday,Juntos boutique,0.00,0,0,2025-03-13,0.00
13/03/2025,Thursday,Picadeli,"2,928.00",170,17.22,2025-03-13,2928.00
13/03/2025,Thursday,Juntos farm shop,357.61,20,17.88,2025-03-13,357.61
13/03/2025,Thursday,Tasting place,293.40,29,10.12,2025-03-13,293.40
13/03/2025,Thursday,Distribution b2b,194.44,5,38.89,2025-03-13,194.44
13/03/2025,Thursday,Activities,0.00,0,0,2025-03-13,0.00
13/03/2025,Thursday,Juntos Products,0.00,0,0,2025-03-13,0.00
13/04/2025,Sunday,Juntos house,"6,914.00",62,111.52,2025-04-13,6914.00
13/04/2025,Sunday,Juntos boutique,500.10,13,38.47,2025-04-13,500.10
13/04/2025,Sunday,Picadeli,0.00,0,0,2025-04-13,0.00
13/04/2025,Sunday,Juntos farm shop,0.00,0,0,2025-04-13,0.00
13/04/2025,Sunday,Tasting place,0.00,0,0,2025-04-13,0.00
13/04/2025,Sunday,Distribution b2b,0.00,0,0,2025-04-13,0.00
13/04/2025,Sunday,Activities,0.00,0,0,2025-04-13,0.00
13/04/2025,Sunday,Juntos Products,0.00,0,0,2025-04-13,0.00
13/05/2025,Tuesday,Juntos house,"4,552.20",62,73.42,2025-05-13,4552.20
13/05/2025,Tuesday,Juntos boutique,363.10,9,40.34,2025-05-13,363.10
13/05/2025,Tuesday,Picadeli,"4,035.43",211,19.13,2025-05-13,4035.43
13/05/2025,Tuesday,Juntos farm shop,685.19,37,18.52,2025-05-13,685.19
13/05/2025,Tuesday,Tasting place,"2,593.90",36,72.05,2025-05-13,2593.90
13/05/2025,Tuesday,Distribution b2b,710.23,5,142.05,2025-05-13,710.23
13/05/2025,Tuesday,Activities,0.00,0,0,2025-05-13,0.00
13/05/2025,Tuesday,Juntos Products,102.96,0,0,2025-05-13,102.96
13/06/2025,Friday,Juntos house,"7,490.50",81,92.48,2025-06-13,7490.50
13/06/2025,Friday,Juntos boutique,"1,608.48",12,134.04,2025-06-13,1608.48
13/06/2025,Friday,Picadeli,"4,044.23",190,21.29,2025-06-13,4044.23
13/06/2025,Friday,Juntos farm shop,"1,030.12",33,31.22,2025-06-13,1030.12
13/06/2025,Friday,Tasting place,501.50,33,15.2,2025-06-13,501.50
13/06/2025,Friday,Distribution b2b,"2,651.01",16,165.69,2025-06-13,2651.01
13/06/2025,Friday,Activities,322.00,0,0,2025-06-13,322.00
13/06/2025,Friday,Juntos Products,141.60,0,0,2025-06-13,141.60
13/07/2025,Sunday,Juntos house,"9,253.10",97,95.39,2025-07-13,9253.10
13/07/2025,Sunday,Juntos boutique,"1,003.65",14,71.69,2025-07-13,1003.65
13/07/2025,Sunday,Picadeli,0.00,0,0,2025-07-13,0.00
13/07/2025,Sunday,Juntos farm shop,0.00,0,0,2025-07-13,0.00
13/07/2025,Sunday,Tasting place,0.00,0,0,2025-07-13,0.00
13/07/2025,Sunday,Distribution b2b,0.00,0,0,2025-07-13,0.00
13/07/2025,Sunday,Activities,0.00,0,0,2025-07-13,0.00
13/07/2025,Sunday,Juntos Products,0.00,0,0,2025-07-13,0.00
13/08/2025,Wednesday,Juntos house,"11,030.40",118,93.48,2025-08-13,11030.40
13/08/2025,Wednesday,Juntos boutique,"1,042.50",14,74.46,2025-08-13,1042.50
13/08/2025,Wednesday,Picadeli,"3,087.46",149,20.72,2025-08-13,3087.46
13/08/2025,Wednesday,Juntos farm shop,913.83,41,22.29,2025-08-13,913.83
13/08/2025,Wednesday,Tasting place,"1,375.00",43,31.98,2025-08-13,1375.00
13/08/2025,Wednesday,Distribution b2b,"1,524.92",12,127.08,2025-08-13,1524.92
13/08/2025,Wednesday,Activities,0.00,0,0,2025-08-13,0.00
13/08/2025,Wednesday,Juntos Products,187.27,0,0,2025-08-13,187.27
13/09/2025,Saturday,Juntos house,"7,188.25",85,84.57,2025-09-13,7188.25
13/09/2025,Saturday,Juntos boutique,956.00,8,119.5,2025-09-13,956.00
13/09/2025,Saturday,Picadeli,"2,314.09",100,23.14,2025-09-13,2314.09
13/09/2025,Saturday,Juntos farm shop,"1,417.85",56,25.32,2025-09-13,1417.85
13/09/2025,Saturday,Tasting place,"1,841.90",68,27.09,2025-09-13,1841.90
13/09/2025,Saturday,Distribution b2b,0.00,0,0,2025-09-13,0.00
13/09/2025,Saturday,Activities,0.00,0,0,2025-09-13,0.00
13/09/2025,Saturday,Juntos Products,0.00,0,0,2025-09-13,0.00
13/10/2025,Monday,Juntos house,0.00,0,0,2025-10-13,0.00
13/10/2025,Monday,Juntos boutique,0.00,0,0,2025-10-13,0.00
13/10/2025,Monday,Picadeli,"4,563.12",216,21.13,2025-10-13,4563.12
13/10/2025,Monday,Juntos farm shop,496.00,19,26.11,2025-10-13,496.00
13/10/2025,Monday,Tasting place,0.00,0,0,2025-10-13,0.00
13/10/2025,Monday,Distribution b2b,711.65,14,50.83,2025-10-13,711.65
13/10/2025,Monday,Activities,0.00,0,0,2025-10-13,0.00
13/10/2025,Monday,Juntos Products,74.00,0,0,2025-10-13,74.00
13/11/2025,Thursday,Juntos house,"2,756.50",28,98.45,2025-11-13,2756.50
13/11/2025,Thursday,Juntos boutique,186.00,2,93,2025-11-13,186.00
13/11/2025,Thursday,Picadeli,"3,750.36",184,20.38,2025-11-13,3750.36
13/11/2025,Thursday,Juntos farm shop,538.03,25,21.52,2025-11-13,538.03
13/11/2025,Thursday,Tasting place,444.28,29,15.32,2025-11-13,444.28
13/11/2025,Thursday,Distribution b2b,"1,502.93",6,250.49,2025-11-13,1502.93
13/11/2025,Thursday,Activities,0.00,0,0,2025-11-13,0.00
13/11/2025,Thursday,Juntos Products,0.00,0,0,2025-11-13,0.00
13/12/2025,Saturday,Juntos house,0.00,0,0,2025-12-13,0.00
13/12/2025,Saturday,Juntos boutique,0.00,0,0,2025-12-13,0.00
13/12/2025,Saturday,Picadeli,0.00,0,0,2025-12-13,0.00
13/12/2025,Saturday,Juntos farm shop,0.00,0,0,2025-12-13,0.00
13/12/2025,Saturday,Tasting place,0.00,0,0,2025-12-13,0.00
13/12/2025,Saturday,Distribution b2b,0.00,0,0,2025-12-13,0.00
13/12/2025,Saturday,Activities,0.00,0,0,2025-12-13,0.00
13/12/2025,Saturday,Juntos Products,0.00,0,0,2025-12-13,0.00
14/01/2025,Tuesday,Juntos house,0.00,0,0,2025-01-14,0.00
14/01/2025,Tuesday,Juntos boutique,0.00,0,0,2025-01-14,0.00
14/01/2025,Tuesday,Picadeli,"2,812.57",156,18.03,2025-01-14,2812.57
14/01/2025,Tuesday,Juntos farm shop,236.27,10,23.63,2025-01-14,236.27
14/01/2025,Tuesday,Tasting place,193.60,15,12.91,2025-01-14,193.60
14/01/2025,Tuesday,Distribution b2b,493.72,7,70.53,2025-01-14,493.72
14/01/2025,Tuesday,Activities,0.00,0,0,2025-01-14,0.00
14/01/2025,Tuesday,Juntos Products,0.00,0,0,2025-01-14,0.00
14/02/2025,Friday,Juntos house,"7,280.00",102,71.37,2025-02-14,7280.00
14/02/2025,Friday,Juntos boutique,0.00,0,0,2025-02-14,0.00
14/02/2025,Friday,Picadeli,"2,921.00",188,15.54,2025-02-14,2921.00
14/02/2025,Friday,Juntos farm shop,234.23,16,14.64,2025-02-14,234.23
14/02/2025,Friday,Tasting place,212.60,15,14.17,2025-02-14,212.60
14/02/2025,Friday,Distribution b2b,619.09,2,309.55,2025-02-14,619.09
14/02/2025,Friday,Activities,0.00,0,0,2025-02-14,0.00
14/02/2025,Friday,Juntos Products,21.60,0,0,2025-02-14,21.60
14/03/2025,Friday,Juntos house,"2,680.00",38,70.53,2025-03-14,2680.00
14/03/2025,Friday,Juntos boutique,0.00,0,0,2025-03-14,0.00
14/03/2025,Friday,Picadeli,"2,913.00",151,19.29,2025-03-14,2913.00
14/03/2025,Friday,Juntos farm shop,446.96,19,23.52,2025-03-14,446.96
14/03/2025,Friday,Tasting place,357.80,21,17.04,2025-03-14,357.80
14/03/2025,Friday,Distribution b2b,901.04,8,112.63,2025-03-14,901.04
14/03/2025,Friday,Activities,0.00,0,0,2025-03-14,0.00
14/03/2025,Friday,Juntos Products,209.26,0,0,2025-03-14,209.26
14/04/2025,Monday,Juntos house,480.00,0,0,2025-04-14,480.00
14/04/2025,Monday,Juntos boutique,0.00,0,0,2025-04-14,0.00
14/04/2025,Monday,Picadeli,"3,784.00",231,16.38,2025-04-14,3784.00
14/04/2025,Monday,Juntos farm shop,0.00,0,0,2025-04-14,0.00
14/04/2025,Monday,Tasting place,0.00,0,0,2025-04-14,0.00
14/04/2025,Monday,Distribution b2b,460.78,7,65.83,2025-04-14,460.78
14/04/2025,Monday,Activities,0.00,0,0,2025-04-14,0.00
14/04/2025,Monday,Juntos Products,0.00,0,0,2025-04-14,0.00
14/05/2025,Wednesday,Juntos house,"3,408.65",50,68.17,2025-05-14,3408.65
14/05/2025,Wednesday,Juntos boutique,607.11,9,67.46,2025-05-14,607.11
14/05/2025,Wednesday,Picadeli,"3,467.67",198,17.51,2025-05-14,3467.67
14/05/2025,Wednesday,Juntos farm shop,680.76,26,26.18,2025-05-14,680.76
14/05/2025,Wednesday,Tasting place,909.40,41,22.18,2025-05-14,909.40
14/05/2025,Wednesday,Distribution b2b,585.76,9,65.08,2025-05-14,585.76
14/05/2025,Wednesday,Activities,0.00,0,0,2025-05-14,0.00
14/05/2025,Wednesday,Juntos Products,-112.36,0,0,2025-05-14,-112.36
14/06/2025,Saturday,Juntos house,"9,330.80",104,89.72,2025-06-14,9330.80
14/06/2025,Saturday,Juntos boutique,422.50,8,52.81,2025-06-14,422.50
14/06/2025,Saturday,Picadeli,"2,454.25",113,21.72,2025-06-14,2454.25
14/06/2025,Saturday,Juntos farm shop,"2,631.88",56,47,2025-06-14,2631.88
14/06/2025,Saturday,Tasting place,"2,209.40",53,41.69,2025-06-14,2209.40
14/06/2025,Saturday,Distribution b2b,"1,608.40",8,201.05,2025-06-14,1608.40
14/06/2025,Saturday,Activities,0.00,0,0,2025-06-14,0.00
14/06/2025,Saturday,Juntos Products,81.00,0,0,2025-06-14,81.00
14/07/2025,Monday,Juntos house,"9,747.70",99,98.46,2025-07-14,9747.70
14/07/2025,Monday,Juntos boutique,"1,155.00",8,144.38,2025-07-14,1155.00
14/07/2025,Monday,Picadeli,"4,082.35",201,20.31,2025-07-14,4082.35
14/07/2025,Monday,Juntos farm shop,0.00,0,0,2025-07-14,0.00
14/07/2025,Monday,Tasting place,0.00,0,0,2025-07-14,0.00
14/07/2025,Monday,Distribution b2b,"2,429.82",12,202.49,2025-07-14,2429.82
14/07/2025,Monday,Activities,0.00,0,0,2025-07-14,0.00
14/07/2025,Monday,Juntos Products,0.00,0,0,2025-07-14,0.00
14/08/2025,Thursday,Juntos house,"10,447.80",116,90.07,2025-08-14,10447.80
14/08/2025,Thursday,Juntos boutique,818.40,8,102.3,2025-08-14,818.40
14/08/2025,Thursday,Picadeli,"2,843.53",138,20.61,2025-08-14,2843.53
14/08/2025,Thursday,Juntos farm shop,"1,471.89",45,32.71,2025-08-14,1471.89
14/08/2025,Thursday,Tasting place,"1,596.50",36,44.35,2025-08-14,1596.50
14/08/2025,Thursday,Distribution b2b,"3,223.47",20,161.17,2025-08-14,3223.47
14/08/2025,Thursday,Activities,0.00,0,0,2025-08-14,0.00
14/08/2025,Thursday,Juntos Products,103.50,0,0,2025-08-14,103.50
14/09/2025,Sunday,Juntos house,"5,204.50",60,86.74,2025-09-14,5204.50
14/09/2025,Sunday,Juntos boutique,715.00,8,89.38,2025-09-14,715.00
14/09/2025,Sunday,Picadeli,0.00,0,0,2025-09-14,0.00
14/09/2025,Sunday,Juntos farm shop,0.00,0,0,2025-09-14,0.00
14/09/2025,Sunday,Tasting place,0.00,0,0,2025-09-14,0.00
14/09/2025,Sunday,Distribution b2b,0.00,0,0,2025-09-14,0.00
14/09/2025,Sunday,Activities,0.00,0,0,2025-09-14,0.00
14/09/2025,Sunday,Juntos Products,0.00,0,0,2025-09-14,0.00
14/10/2025,Tuesday,Juntos house,0.00,0,0,2025-10-14,0.00
14/10/2025,Tuesday,Juntos boutique,0.00,0,0,2025-10-14,0.00
14/10/2025,Tuesday,Picadeli,"3,188.00",188,16.96,2025-10-14,3188.00
14/10/2025,Tuesday,Juntos farm shop,729.00,29,25.14,2025-10-14,729.00
14/10/2025,Tuesday,Tasting place,"1,063.00",43,24.72,2025-10-14,1063.00
14/10/2025,Tuesday,Distribution b2b,"1,862.00",15,124.13,2025-10-14,1862.00
14/10/2025,Tuesday,Activities,0.00,0,0,2025-10-14,0.00
14/10/2025,Tuesday,Juntos Products,0.00,0,0,2025-10-14,0.00
14/11/2025,Friday,Juntos house,"1,464.70",19,77.09,2025-11-14,1464.70
14/11/2025,Friday,Juntos boutique,164.00,1,164,2025-11-14,164.00
14/11/2025,Friday,Picadeli,"2,995.50",175,17.12,2025-11-14,2995.50
14/11/2025,Friday,Juntos farm shop,443.56,18,24.64,2025-11-14,443.56
14/11/2025,Friday,Tasting place,542.50,26,20.87,2025-11-14,542.50
14/11/2025,Friday,Distribution b2b,"1,036.72",11,94.25,2025-11-14,1036.72
14/11/2025,Friday,Activities,0.00,0,0,2025-11-14,0.00
14/11/2025,Friday,Juntos Products,0.00,0,0,2025-11-14,0.00
14/12/2025,Sunday,Juntos house,0.00,0,0,2025-12-14,0.00
14/12/2025,Sunday,Juntos boutique,0.00,0,0,2025-12-14,0.00
14/12/2025,Sunday,Picadeli,0.00,0,0,2025-12-14,0.00
14/12/2025,Sunday,Juntos farm shop,0.00,0,0,2025-12-14,0.00
14/12/2025,Sunday,Tasting place,0.00,0,0,2025-12-14,0.00
14/12/2025,Sunday,Distribution b2b,0.00,0,0,2025-12-14,0.00
14/12/2025,Sunday,Activities,0.00,0,0,2025-12-14,0.00
14/12/2025,Sunday,Juntos Products,0.00,0,0,2025-12-14,0.00
15/01/2025,Wednesday,Juntos house,"1,870.00",28,66.79,2025-01-15,1870.00
15/01/2025,Wednesday,Juntos boutique,292.00,2,146,2025-01-15,292.00
15/01/2025,Wednesday,Picadeli,"2,565.26",155,16.55,2025-01-15,2565.26
15/01/2025,Wednesday,Juntos farm shop,207.44,13,15.96,2025-01-15,207.44
15/01/2025,Wednesday,Tasting place,258.00,18,14.33,2025-01-15,258.00
15/01/2025,Wednesday,Distribution b2b,635.87,6,105.98,2025-01-15,635.87
15/01/2025,Wednesday,Activities,0.00,0,0,2025-01-15,0.00
15/01/2025,Wednesday,Juntos Products,0.00,0,0,2025-01-15,0.00
15/02/2025,Saturday,Juntos house,"8,113.00",107,75.82,2025-02-15,8113.00
15/02/2025,Saturday,Juntos boutique,0.00,0,0,2025-02-15,0.00
15/02/2025,Saturday,Picadeli,"1,704.23",89,19.15,2025-02-15,1704.23
15/02/2025,Saturday,Juntos farm shop,"1,513.20",70,21.62,2025-02-15,1513.20
15/02/2025,Saturday,Tasting place,"4,221.35",106,39.82,2025-02-15,4221.35
15/02/2025,Saturday,Distribution b2b,0.00,0,0,2025-02-15,0.00
15/02/2025,Saturday,Activities,0.00,0,0,2025-02-15,0.00
15/02/2025,Saturday,Juntos Products,182.00,0,0,2025-02-15,182.00
15/03/2025,Saturday,Juntos house,"4,544.00",59,77.02,2025-03-15,4544.00
15/03/2025,Saturday,Juntos boutique,0.00,0,0,2025-03-15,0.00
15/03/2025,Saturday,Picadeli,"2,042.00",102,20.02,2025-03-15,2042.00
15/03/2025,Saturday,Juntos farm shop,769.02,40,19.23,2025-03-15,769.02
15/03/2025,Saturday,Tasting place,"2,623.20",61,43,2025-03-15,2623.20
15/03/2025,Saturday,Distribution b2b,0.00,0,0,2025-03-15,0.00
15/03/2025,Saturday,Activities,0.00,0,0,2025-03-15,0.00
15/03/2025,Saturday,Juntos Products,133.26,0,0,2025-03-15,133.26
15/04/2025,Tuesday,Juntos house,0.00,0,0,2025-04-15,0.00
15/04/2025,Tuesday,Juntos boutique,0.00,0,0,2025-04-15,0.00
15/04/2025,Tuesday,Picadeli,"3,465.00",161,21.52,2025-04-15,3465.00
15/04/2025,Tuesday,Juntos farm shop,498.96,39,12.79,2025-04-15,498.96
15/04/2025,Tuesday,Tasting place,769.00,40,19.23,2025-04-15,769.00
15/04/2025,Tuesday,Distribution b2b,"1,124.91",11,102.26,2025-04-15,1124.91
15/04/2025,Tuesday,Activities,0.00,0,0,2025-04-15,0.00
15/04/2025,Tuesday,Juntos Products,310.27,0,0,2025-04-15,310.27
15/05/2025,Thursday,Juntos house,"4,302.10",53,81.17,2025-05-15,4302.10
15/05/2025,Thursday,Juntos boutique,"1,344.85",17,79.11,2025-05-15,1344.85
15/05/2025,Thursday,Picadeli,"2,929.82",173,16.94,2025-05-15,2929.82
15/05/2025,Thursday,Juntos farm shop,418.70,21,19.94,2025-05-15,418.70
15/05/2025,Thursday,Tasting place,310.00,26,11.92,2025-05-15,310.00
15/05/2025,Thursday,Distribution b2b,881.96,10,88.2,2025-05-15,881.96
15/05/2025,Thursday,Activities,0.00,0,0,2025-05-15,0.00
15/05/2025,Thursday,Juntos Products,41.60,0,0,2025-05-15,41.60
15/06/2025,Sunday,Juntos house,"7,685.20",95,80.9,2025-06-15,7685.20
15/06/2025,Sunday,Juntos boutique,833.60,12,69.47,2025-06-15,833.60
15/06/2025,Sunday,Picadeli,0.00,0,0,2025-06-15,0.00
15/06/2025,Sunday,Juntos farm shop,0.00,0,0,2025-06-15,0.00
15/06/2025,Sunday,Tasting place,0.00,0,0,2025-06-15,0.00
15/06/2025,Sunday,Distribution b2b,0.00,0,0,2025-06-15,0.00
15/06/2025,Sunday,Activities,0.00,0,0,2025-06-15,0.00
15/06/2025,Sunday,Juntos Products,0.00,0,0,2025-06-15,0.00
15/07/2025,Tuesday,Juntos house,"8,812.20",115,76.63,2025-07-15,8812.20
15/07/2025,Tuesday,Juntos boutique,"1,013.50",11,92.14,2025-07-15,1013.50
15/07/2025,Tuesday,Picadeli,"3,320.96",166,20.01,2025-07-15,3320.96
15/07/2025,Tuesday,Juntos farm shop,"1,953.31",68,28.73,2025-07-15,1953.31
15/07/2025,Tuesday,Tasting place,"1,676.00",81,20.69,2025-07-15,1676.00
15/07/2025,Tuesday,Distribution b2b,"2,731.34",17,160.67,2025-07-15,2731.34
15/07/2025,Tuesday,Activities,0.00,0,0,2025-07-15,0.00
15/07/2025,Tuesday,Juntos Products,233.84,0,0,2025-07-15,233.84
15/08/2025,Friday,Juntos house,"10,075.00",120,83.96,2025-08-15,10075.00
15/08/2025,Friday,Juntos boutique,"1,317.80",16,82.36,2025-08-15,1317.80
15/08/2025,Friday,Picadeli,"2,202.85",105,20.98,2025-08-15,2202.85
15/08/2025,Friday,Juntos farm shop,922.57,35,26.36,2025-08-15,922.57
15/08/2025,Friday,Tasting place,"2,245.60",92,24.41,2025-08-15,2245.60
15/08/2025,Friday,Distribution b2b,0.00,0,0,2025-08-15,0.00
15/08/2025,Friday,Activities,0.00,0,0,2025-08-15,0.00
15/08/2025,Friday,Juntos Products,0.00,0,0,2025-08-15,0.00
15/09/2025,Monday,Juntos house,"6,273.05",79,79.41,2025-09-15,6273.05
15/09/2025,Monday,Juntos boutique,172.00,5,34.4,2025-09-15,172.00
15/09/2025,Monday,Picadeli,"3,993.38",206,19.39,2025-09-15,3993.38
15/09/2025,Monday,Juntos farm shop,0.00,0,0,2025-09-15,0.00
15/09/2025,Monday,Tasting place,0.00,0,0,2025-09-15,0.00
15/09/2025,Monday,Distribution b2b,"2,345.81",18,130.32,2025-09-15,2345.81
