DATE,DAY OF THE WEEK,BUISNESS UNIT,REVENUE,VOLUME,SPEND PER PERSON
01/03/2025,Saturday,Juntos boutique,0.00,0,0.00
01/03/2025,Saturday,Picadeli,"1,696.00",87,19.49
01/03/2025,Saturday,Juntos farm shop,645.38,52,12.41
01/03/2025,Saturday,Tasting place,"1,856.50",77,24.11
01/03/2025,Saturday,Distribution b2b,0.00,0,0.00
01/03/2025,Saturday,Activities,0.00,0,0.00
01/03/2025,Saturday,Juntos Products,0.00,0,0.00
02/03/2025,Sunday,Juntos house,"7,485.00",63,118.81
02/03/2025,Sunday,Juntos boutique,0.00,0,0.00
02/03/2025,Sunday,Picadeli,0.00,0,0.00
02/03/2025,Sunday,Juntos farm shop,0.00,0,0.00
02/03/2025,Sunday,Tasting place,0.00,0,0.00
02/03/2025,Sunday,Distribution b2b,0.00,0,0.00
02/03/2025,Sunday,Activities,0.00,0,0.00
02/03/2025,Sunday,Juntos Products,0.00,0,0.00
03/03/2025,Monday,Juntos house,0.00,0,0.00
03/03/2025,Monday,Juntos boutique,0.00,0,0.00
03/03/2025,Monday,Picadeli,"3,505.00",183,19.15
03/03/2025,Monday,Juntos farm shop,0.00,0,0.00
03/03/2025,Monday,Tasting place,0.00,0,0.00
03/03/2025,Monday,Distribution b2b,189.66,3,63.22
03/03/2025,Monday,Activities,0.00,0,0.00
03/03/2025,Monday,Juntos Products,38.00,0,0.00
04/03/2025,Tuesday,Juntos house,0.00,0,0.00
04/03/2025,Tuesday,Juntos boutique,0.00,0,0.00
04/03/2025,Tuesday,Picadeli,"3,459.00",182,19.01
04/03/2025,Tuesday,Juntos farm shop,383.59,26,14.75
04/03/2025,Tuesday,Tasting place,223.60,19,11.77
04/03/2025,Tuesday,Distribution b2b,261.38,5,52.28
04/03/2025,Tuesday,Activities,0.00,0,0.00
04/03/2025,Tuesday,Juntos Products,52.95,0,0.00
05/03/2025,Wednesday,Juntos house,"2,241.00",35,64.03
05/03/2025,Wednesday,Juntos boutique,0.00,0,0.00
05/03/2025,Wednesday,Picadeli,"3,176.00",176,18.05
05/03/2025,Wednesday,Juntos farm shop,566.30,29,19.53
05/03/2025,Wednesday,Tasting place,111.60,21,5.31
05/03/2025,Wednesday,Distribution b2b,459.14,6,76.52
05/03/2025,Wednesday,Activities,0.00,0,0.00
05/03/2025,Wednesday,Juntos Products,48.60,0,0.00
06/03/2025,Thursday,Juntos house,"1,455.00",27,53.89
06/03/2025,Thursday,Juntos boutique,0.00,0,0.00
06/03/2025,Thursday,Picadeli,"3,539.00",175,20.22
06/03/2025,Thursday,Juntos farm shop,292.44,22,13.29
06/03/2025,Thursday,Tasting place,338.20,26,13.01
06/03/2025,Thursday,Distribution b2b,249.78,7,35.68
06/03/2025,Thursday,Activities,0.00,0,0.00
06/03/2025,Thursday,Juntos Products,361.40,0,0.00
07/03/2025,Friday,Juntos house,"5,569.00",71,78.44
07/03/2025,Friday,Juntos boutique,0.00,0,0.00
07/03/2025,Friday,Picadeli,"3,428.00",179,19.15
07/03/2025,Friday,Juntos farm shop,403.82,22,18.36
07/03/2025,Friday,Tasting place,296.20,22,13.46
07/03/2025,Friday,Distribution b2b,464.35,7,66.34
07/03/2025,Friday,Activities,0.00,0,0.00
07/03/2025,Friday,Juntos Products,0.00,0,0.00
08/03/2025,Saturday,Juntos house,"6,401.00",78,82.06
08/03/2025,Saturday,Juntos boutique,0.00,0,0.00
08/03/2025,Saturday,Picadeli,"2,005.00",102,19.66
08/03/2025,Saturday,Juntos farm shop,"1,050.18",55,19.09
08/03/2025,Saturday,Tasting place,"4,361.00",0,0.00
08/03/2025,Saturday,Distribution b2b,0.00,0,0.00
08/03/2025,Saturday,Activities,0.00,0,0.00
08/03/2025,Saturday,Juntos Products,0.00,0,0.00
09/03/2025,Sunday,Juntos house,"3,563.00",45,79.18
09/03/2025,Sunday,Juntos boutique,0.00,0,0.00
09/03/2025,Sunday,Picadeli,0.00,0,0.00
09/03/2025,Sunday,Juntos farm shop,0.00,0,0.00
09/03/2025,Sunday,Tasting place,0.00,0,0.00
09/03/2025,Sunday,Distribution b2b,0.00,0,0.00
09/03/2025,Sunday,Activities,0.00,0,0.00
09/03/2025,Sunday,Juntos Products,0.00,0,0.00
10/03/2025,Monday,Juntos house,0.00,0,0.00
10/03/2025,Monday,Juntos boutique,0.00,0,0.00
10/03/2025,Monday,Picadeli,"3,535.00",217,16.29
10/03/2025,Monday,Juntos farm shop,0.00,0,0.00
10/03/2025,Monday,Tasting place,0.00,0,0.00
10/03/2025,Monday,Distribution b2b,327.66,6,54.61
10/03/2025,Monday,Activities,0.00,0,0.00
10/03/2025,Monday,Juntos Products,35.00,0,0.00
11/03/2025,Tuesday,Juntos house,0.00,0,0.00
11/03/2025,Tuesday,Juntos boutique,0.00,0,0.00
11/03/2025,Tuesday,Picadeli,"2,904.00",183,15.87
11/03/2025,Tuesday,Juntos farm shop,180.60,14,12.90
11/03/2025,Tuesday,Tasting place,656.40,21,31.26
11/03/2025,Tuesday,Distribution b2b,640.54,7,91.51
11/03/2025,Tuesday,Activities,0.00,0,0.00
11/03/2025,Tuesday,Juntos Products,115.80,0,0.00
12/03/2025,Wednesday,Juntos house,"3,673.00",47,78.15
12/03/2025,Wednesday,Juntos boutique,0.00,0,0.00
12/03/2025,Wednesday,Picadeli,"2,915.00",172,16.95
12/03/2025,Wednesday,Juntos farm shop,209.49,17,12.32
12/03/2025,Wednesday,Tasting place,327.00,29,11.28
12/03/2025,Wednesday,Distribution b2b,402.84,8,50.36
12/03/2025,Wednesday,Activities,0.00,0,0.00
12/03/2025,Wednesday,Juntos Products,335.40,0,0.00
13/03/2025,Thursday,Juntos house,"1,986.00",38,52.26
13/03/2025,Thursday,Juntos boutique,0.00,0,0.00
13/03/2025,Thursday,Picadeli,"2,928.00",170,17.22
13/03/2025,Thursday,Juntos farm shop,357.61,20,17.88
13/03/2025,Thursday,Tasting place,293.40,29,10.12
13/03/2025,Thursday,Distribution b2b,194.44,5,38.89
13/03/2025,Thursday,Activities,0.00,0,0.00
13/03/2025,Thursday,Juntos Products,0.00,0,0.00
14/03/2025,Friday,Juntos house,"2,680.00",38,70.53
14/03/2025,Friday,Juntos boutique,0.00,0,0.00
14/03/2025,Friday,Picadeli,"2,913.00",151,19.29
14/03/2025,Friday,Juntos farm shop,446.96,19,23.52
14/03/2025,Friday,Tasting place,357.80,21,17.04
14/03/2025,Friday,Distribution b2b,901.04,8,112.63
14/03/2025,Friday,Activities,0.00,0,0.00
14/03/2025,Friday,Juntos Products,209.26,0,0.00
15/03/2025,Saturday,Juntos house,"4,544.00",59,77.02
15/03/2025,Saturday,Juntos boutique,0.00,0,0.00
15/03/2025,Saturday,Picadeli,"2,042.00",102,20.02
15/03/2025,Saturday,Juntos farm shop,769.02,40,19.23
15/03/2025,Saturday,Tasting place,"2,623.20",61,43.00
15/03/2025,Saturday,Distribution b2b,0.00,0,0.00
15/03/2025,Saturday,Activities,0.00,0,0.00
15/03/2025,Saturday,Juntos Products,133.26,0,0.00
16/03/2025,Sunday,Juntos house,"6,035.00",85,71.00
16/03/2025,Sunday,Juntos boutique,0.00,0,0.00
16/03/2025,Sunday,Picadeli,0.00,0,0.00
16/03/2025,Sunday,Juntos farm shop,0.00,0,0.00
16/03/2025,Sunday,Tasting place,0.00,0,0.00
16/03/2025,Sunday,Distribution b2b,0.00,0,0.00
16/03/2025,Sunday,Activities,0.00,0,0.00
16/03/2025,Sunday,Juntos Products,0.00,0,0.00
17/03/2025,Monday,Juntos house,0.00,0,0.00
17/03/2025,Monday,Juntos boutique,0.00,0,0.00
17/03/2025,Monday,Picadeli,"3,694.00",227,16.27
17/03/2025,Monday,Juntos farm shop,0.00,0,0.00
17/03/2025,Monday,Tasting place,0.00,0,0.00
17/03/2025,Monday,Distribution b2b,529.44,7,75.63
17/03/2025,Monday,Activities,0.00,0,0.00
17/03/2025,Monday,Juntos Products,49.40,0,0.00
18/03/2025,Tuesday,Juntos house,0.00,0,0.00
18/03/2025,Tuesday,Juntos boutique,0.00,0,0.00
18/03/2025,Tuesday,Picadeli,"2,721.00",190,14.32
18/03/2025,Tuesday,Juntos farm shop,323.57,17,19.03
18/03/2025,Tuesday,Tasting place,348.60,25,13.94
18/03/2025,Tuesday,Distribution b2b,476.24,8,59.53
18/03/2025,Tuesday,Activities,0.00,0,0.00
18/03/2025,Tuesday,Juntos Products,200.72,0,0.00
19/03/2025,Wednesday,Juntos house,"3,933.00",55,71.51
19/03/2025,Wednesday,Juntos boutique,99.00,1,99.00
19/03/2025,Wednesday,Picadeli,"3,760.00",197,19.09
19/03/2025,Wednesday,Juntos farm shop,370.96,17,21.82
19/03/2025,Wednesday,Tasting place,838.40,19,44.13
19/03/2025,Wednesday,Distribution b2b,655.53,10,65.55
19/03/2025,Wednesday,Activities,0.00,0,0.00
19/03/2025,Wednesday,Juntos Products,292.32,0,0.00
20/03/2025,Thursday,Juntos house,"1,596.00",26,61.38
20/03/2025,Thursday,Juntos boutique,0.00,0,0.00
20/03/2025,Thursday,Picadeli,"3,204.00",190,16.86
20/03/2025,Thursday,Juntos farm shop,254.57,20,12.73
20/03/2025,Thursday,Tasting place,659.20,21,31.39
20/03/2025,Thursday,Distribution b2b,571.85,8,71.48
20/03/2025,Thursday,Activities,0.00,0,0.00
20/03/2025,Thursday,Juntos Products,252.45,0,0.00
21/03/2025,Friday,Juntos house,"3,190.00",49,65.10
21/03/2025,Friday,Juntos boutique,0.00,0,0.00
21/03/2025,Friday,Picadeli,"2,614.00",172,15.20
21/03/2025,Friday,Juntos farm shop,478.19,16,29.89
21/03/2025,Friday,Tasting place,740.72,31,23.89
21/03/2025,Friday,Distribution b2b,931.82,7,133.12
21/03/2025,Friday,Activities,0.00,0,0.00
21/03/2025,Friday,Juntos Products,27.00,0,0.00
22/03/2025,Saturday,Juntos house,"3,968.00",67,59.22
22/03/2025,Saturday,Juntos boutique,0.00,0,0.00
22/03/2025,Saturday,Picadeli,"3,143.00",95,33.08
22/03/2025,Saturday,Juntos farm shop,"1,194.42",63,18.96
22/03/2025,Saturday,Tasting place,"4,152.20",119,34.89
22/03/2025,Saturday,Distribution b2b,0.00,0,0.00
22/03/2025,Saturday,Activities,0.00,0,0.00
22/03/2025,Saturday,Juntos Products,124.20,0,0.00
23/03/2025,Sunday,Juntos house,"6,129.00",92,66.62
23/03/2025,Sunday,Juntos boutique,0.00,0,0.00
23/03/2025,Sunday,Picadeli,0.00,0,0.00
23/03/2025,Sunday,Juntos farm shop,0.00,0,0.00
23/03/2025,Sunday,Tasting place,0.00,0,0.00
23/03/2025,Sunday,Distribution b2b,0.00,0,0.00
23/03/2025,Sunday,Activities,0.00,0,0.00
23/03/2025,Sunday,Juntos Products,0.00,0,0.00
24/03/2025,Monday,Juntos house,0.00,0,0.00
24/03/2025,Monday,Juntos boutique,0.00,0,0.00
24/03/2025,Monday,Picadeli,"3,850.00",213,18.08
24/03/2025,Monday,Juntos farm shop,0.00,0,0.00
24/03/2025,Monday,Tasting place,0.00,0,0.00
24/03/2025,Monday,Distribution b2b,379.66,7,54.24
24/03/2025,Monday,Activities,0.00,0,0.00
24/03/2025,Monday,Juntos Products,73.00,0,0.00
25/03/2025,Tuesday,Juntos house,0.00,0,0.00
25/03/2025,Tuesday,Juntos boutique,0.00,0,0.00
25/03/2025,Tuesday,Picadeli,"2,727.00",164,16.63
25/03/2025,Tuesday,Juntos farm shop,248.65,18,13.81
25/03/2025,Tuesday,Tasting place,369.80,34,10.88
25/03/2025,Tuesday,Distribution b2b,703.59,7,100.51
25/03/2025,Tuesday,Activities,0.00,0,0.00
25/03/2025,Tuesday,Juntos Products,48.60,0,0.00
26/03/2025,Wednesday,Juntos house,"3,964.00",55,72.07
26/03/2025,Wednesday,Juntos boutique,70.00,1,70.00
26/03/2025,Wednesday,Picadeli,"3,626.00",214,16.94
26/03/2025,Wednesday,Juntos farm shop,266.33,14,19.02
26/03/2025,Wednesday,Tasting place,611.40,28,21.84
26/03/2025,Wednesday,Distribution b2b,376.62,6,62.77
26/03/2025,Wednesday,Activities,0.00,0,0.00
26/03/2025,Wednesday,Juntos Products,199.77,0,0.00
27/03/2025,Thursday,Juntos house,"2,124.00",34,62.47
27/03/2025,Thursday,Juntos boutique,94.00,2,47.00
27/03/2025,Thursday,Picadeli,"3,389.00",193,17.56
27/03/2025,Thursday,Juntos farm shop,261.41,20,13.07
27/03/2025,Thursday,Tasting place,555.66,38,14.62
27/03/2025,Thursday,Distribution b2b,313.74,9,34.86
27/03/2025,Thursday,Activities,0.00,0,0.00
27/03/2025,Thursday,Juntos Products,0.00,0,0.00
28/03/2025,Friday,Juntos house,"3,410.00",49,69.59
28/03/2025,Friday,Juntos boutique,456.25,5,91.25
28/03/2025,Friday,Picadeli,"3,839.00",201,19.10
28/03/2025,Friday,Juntos farm shop,260.18,13,20.01
28/03/2025,Friday,Tasting place,254.80,17,14.99
28/03/2025,Friday,Distribution b2b,702.59,7,100.37
28/03/2025,Friday,Activities,0.00,0,0.00
28/03/2025,Friday,Juntos Products,115.80,0,0.00
29/03/2025,Saturday,Juntos house,"4,044.00",65,62.22
29/03/2025,Saturday,Juntos boutique,577.00,8,72.13
29/03/2025,Saturday,Picadeli,"1,767.00",94,18.80
29/03/2025,Saturday,Juntos farm shop,721.38,44,16.40
29/03/2025,Saturday,Tasting place,"3,844.60",96,40.05
29/03/2025,Saturday,Distribution b2b,0.00,0,0.00
29/03/2025,Saturday,Activities,0.00,0,0.00
29/03/2025,Saturday,Juntos Products,150.00,0,0.00
30/03/2025,Sunday,Juntos house,"3,699.00",54,68.50
30/03/2025,Sunday,Juntos boutique,144.00,1,144.00
30/03/2025,Sunday,Picadeli,0.00,0,0.00
30/03/2025,Sunday,Juntos farm shop,0.00,0,0.00
30/03/2025,Sunday,Tasting place,0.00,0,0.00
30/03/2025,Sunday,Distribution b2b,0.00,0,0.00
30/03/2025,Sunday,Activities,0.00,0,0.00
30/03/2025,Sunday,Juntos Products,0.00,0,0.00
31/03/2025,Monday,Juntos house,0.00,0,0.00
31/03/2025,Monday,Juntos boutique,0.00,0,0.00
31/03/2025,Monday,Picadeli,"4,073.00",224,18.18
31/03/2025,Monday,Juntos farm shop,0.00,0,0.00
31/03/2025,Monday,Tasting place,0.00,0,0.00
31/03/2025,Monday,Distribution b2b,323.77,7,46.25
31/03/2025,Monday,Activities,0.00,0,0.00
31/03/2025,Monday,Juntos Products,0.00,0,0.00
01/04/2025,Tuesday,Juntos house,0.00,0,0.00
01/04/2025,Tuesday,Juntos boutique,0.00,0,0.00
01/04/2025,Tuesday,Picadeli,"3,462.00",209,16.56
01/04/2025,Tuesday,Juntos farm shop,598.91,27,22.18
01/04/2025,Tuesday,Tasting place,321.60,22,14.62
01/04/2025,Tuesday,Distribution b2b,"1,222.48",13,94.04
01/04/2025,Tuesday,Activities,0.00,0,0.00
01/04/2025,Tuesday,Juntos Products,327.82,0,0.00
02/04/2025,Wednesday,Juntos house,"3,570.00",58,61.55
02/04/2025,Wednesday,Juntos boutique,596.00,5,119.20
02/04/2025,Wednesday,Picadeli,"3,783.00",216,17.51
02/04/2025,Wednesday,Juntos farm shop,118.85,7,16.98
02/04/2025,Wednesday,Tasting place,267.10,28,9.54
02/04/2025,Wednesday,Distribution b2b,244.26,6,40.71
02/04/2025,Wednesday,Activities,0.00,0,0.00
02/04/2025,Wednesday,Juntos Products,132.58,0,0.00
03/04/2025,Thursday,Juntos house,"5,193.00",66,78.68
03/04/2025,Thursday,Juntos boutique,"1,110.00",13,85.38
03/04/2025,Thursday,Picadeli,"3,740.00",187,20.00
03/04/2025,Thursday,Juntos farm shop,425.96,20,21.30
03/04/2025,Thursday,Tasting place,331.00,29,11.41
03/04/2025,Thursday,Distribution b2b,520.99,7,74.43
03/04/2025,Thursday,Activities,0.00,0,0.00
03/04/2025,Thursday,Juntos Products,49.56,0,0.00
04/04/2025,Friday,Juntos house,"3,707.00",58,63.91
04/04/2025,Friday,Juntos boutique,136.00,3,45.33
04/04/2025,Friday,Picadeli,"3,227.00",190,16.98
04/04/2025,Friday,Juntos farm shop,538.62,21,25.65
04/04/2025,Friday,Tasting place,552.10,31,17.81
04/04/2025,Friday,Distribution b2b,956.02,7,136.57
04/04/2025,Friday,Activities,0.00,0,0.00
04/04/2025,Friday,Juntos Products,96.00,0,0.00
05/04/2025,Saturday,Juntos house,"9,282.00",121,76.71
05/04/2025,Saturday,Juntos boutique,323.00,7,46.14
05/04/2025,Saturday,Picadeli,"2,278.00",109,20.90
05/04/2025,Saturday,Juntos farm shop,"1,315.65",72,18.27
05/04/2025,Saturday,Tasting place,"4,635.80",136,34.09
05/04/2025,Saturday,Distribution b2b,340.00,0,0.00
05/04/2025,Saturday,Activities,0.00,0,0.00
05/04/2025,Saturday,Juntos Products,95.60,0,0.00
06/04/2025,Sunday,Juntos house,"6,361.00",95,66.96
06/04/2025,Sunday,Juntos boutique,292.00,5,58.40
06/04/2025,Sunday,Picadeli,0.00,0,0.00
06/04/2025,Sunday,Juntos farm shop,0.00,0,0.00
06/04/2025,Sunday,Tasting place,0.00,0,0.00
06/04/2025,Sunday,Distribution b2b,0.00,0,0.00
06/04/2025,Sunday,Activities,0.00,0,0.00
06/04/2025,Sunday,Juntos Products,0.00,0,0.00
07/04/2025,Monday,Juntos house,0.00,0,0.00
07/04/2025,Monday,Juntos boutique,0.00,0,0.00
07/04/2025,Monday,Picadeli,"3,882.00",212,18.31
07/04/2025,Monday,Juntos farm shop,0.00,25,0.00
07/04/2025,Monday,Tasting place,0.00,0,0.00
07/04/2025,Monday,Distribution b2b,477.36,7,68.19
07/04/2025,Monday,Activities,0.00,0,0.00
07/04/2025,Monday,Juntos Products,73.95,0,0.00
08/04/2025,Tuesday,Juntos house,0.00,0,0.00
08/04/2025,Tuesday,Juntos boutique,0.00,0,0.00
08/04/2025,Tuesday,Picadeli,"3,402.00",208,16.36
08/04/2025,Tuesday,Juntos farm shop,415.96,22,18.91
08/04/2025,Tuesday,Tasting place,513.20,32,16.04
08/04/2025,Tuesday,Distribution b2b,587.76,7,83.97
08/04/2025,Tuesday,Activities,0.00,0,0.00
08/04/2025,Tuesday,Juntos Products,32.40,0,0.00
09/04/2025,Wednesday,Juntos house,"4,495.00",67,67.09
09/04/2025,Wednesday,Juntos boutique,732.50,11,66.59
09/04/2025,Wednesday,Picadeli,"3,721.00",203,18.33
09/04/2025,Wednesday,Juntos farm shop,479.40,21,22.83
09/04/2025,Wednesday,Tasting place,314.20,27,11.64
09/04/2025,Wednesday,Distribution b2b,"7,585.75",10,758.58
09/04/2025,Wednesday,Activities,0.00,0,0.00
09/04/2025,Wednesday,Juntos Products,28.95,0,0.00
10/04/2025,Thursday,Juntos house,"4,594.00",67,68.57
10/04/2025,Thursday,Juntos boutique,144.00,6,24.00
10/04/2025,Thursday,Picadeli,"3,189.00",175,18.22
10/04/2025,Thursday,Juntos farm shop,442.61,28,15.81
10/04/2025,Thursday,Tasting place,464.00,38,12.21
10/04/2025,Thursday,Distribution b2b,"1,047.00",12,87.25
10/04/2025,Thursday,Activities,0.00,0,0.00
10/04/2025,Thursday,Juntos Products,190.82,0,0.00
11/04/2025,Friday,Juntos house,"4,132.00",57,72.49
11/04/2025,Friday,Juntos boutique,692.00,5,138.40
11/04/2025,Friday,Picadeli,"3,338.00",185,18.04
11/04/2025,Friday,Juntos farm shop,531.44,28,18.98
11/04/2025,Friday,Tasting place,411.20,26,15.82
11/04/2025,Friday,Distribution b2b,965.12,9,107.24
11/04/2025,Friday,Activities,0.00,0,0.00
11/04/2025,Friday,Juntos Products,151.95,0,0.00
12/04/2025,Saturday,Juntos house,"5,153.00",70,73.61
12/04/2025,Saturday,Juntos boutique,53.00,2,26.50
12/04/2025,Saturday,Picadeli,"1,390.00",62,22.42
12/04/2025,Saturday,Juntos farm shop,0.00,0,0.00
12/04/2025,Saturday,Tasting place,0.00,0,0.00
12/04/2025,Saturday,Distribution b2b,0.00,0,0.00
12/04/2025,Saturday,Activities,0.00,0,0.00
12/04/2025,Saturday,Juntos Products,54.00,0,0.00
13/04/2025,Sunday,Juntos house,"6,914.00",62,111.52
13/04/2025,Sunday,Juntos boutique,500.10,13,38.47
13/04/2025,Sunday,Picadeli,0.00,0,0.00
13/04/2025,Sunday,Juntos farm shop,0.00,0,0.00
13/04/2025,Sunday,Tasting place,0.00,0,0.00
13/04/2025,Sunday,Distribution b2b,0.00,0,0.00
13/04/2025,Sunday,Activities,0.00,0,0.00
13/04/2025,Sunday,Juntos Products,0.00,0,0.00
14/04/2025,Monday,Juntos house,480.00,0,0.00
14/04/2025,Monday,Juntos boutique,0.00,0,0.00
14/04/2025,Monday,Picadeli,"3,784.00",231,16.38
14/04/2025,Monday,Juntos farm shop,0.00,0,0.00
14/04/2025,Monday,Tasting place,0.00,0,0.00
14/04/2025,Monday,Distribution b2b,460.78,7,65.83
14/04/2025,Monday,Activities,0.00,0,0.00
14/04/2025,Monday,Juntos Products,0.00,0,0.00
15/04/2025,Tuesday,Juntos house,0.00,0,0.00
15/04/2025,Tuesday,Juntos boutique,0.00,0,0.00
15/04/2025,Tuesday,Picadeli,"3,465.00",161,21.52
15/04/2025,Tuesday,Juntos farm shop,498.96,39,12.79
15/04/2025,Tuesday,Tasting place,769.00,40,19.23
15/04/2025,Tuesday,Distribution b2b,"1,124.91",11,102.26
15/04/2025,Tuesday,Activities,0.00,0,0.00
15/04/2025,Tuesday,Juntos Products,310.27,0,0.00
16/04/2025,Wednesday,Juntos house,"6,549.00",84,77.96
16/04/2025,Wednesday,Juntos boutique,"1,035.50",15,69.03
16/04/2025,Wednesday,Picadeli,"3,199.00",182,17.58
16/04/2025,Wednesday,Juntos farm shop,334.18,15,22.28
16/04/2025,Wednesday,Tasting place,452.20,34,13.30
16/04/2025,Wednesday,Distribution b2b,770.34,10,77.03
16/04/2025,Wednesday,Activities,0.00,0,0.00
16/04/2025,Wednesday,Juntos Products,92.00,0,0.00
17/04/2025,Thursday,Juntos house,"6,765.00",90,75.17
17/04/2025,Thursday,Juntos boutique,520.50,5,104.10
17/04/2025,Thursday,Picadeli,"3,820.00",157,24.33
17/04/2025,Thursday,Juntos farm shop,954.53,32,29.83
17/04/2025,Thursday,Tasting place,"2,257.00",61,37.00
17/04/2025,Thursday,Distribution b2b,"1,609.97",8,201.25
17/04/2025,Thursday,Activities,0.00,0,0.00
17/04/2025,Thursday,Juntos Products,65.00,0,0.00
18/04/2025,Friday,Juntos house,"8,736.00",117,74.67
18/04/2025,Friday,Juntos boutique,"2,079.50",17,122.32
18/04/2025,Friday,Picadeli,"2,397.00",133,18.02
18/04/2025,Friday,Juntos farm shop,677.82,41,16.53
18/04/2025,Friday,Tasting place,"1,719.00",62,27.73
18/04/2025,Friday,Distribution b2b,610.23,9,67.80
18/04/2025,Friday,Activities,215.00,0,0.00
18/04/2025,Friday,Juntos Products,130.00,0,0.00
19/04/2025,Saturday,Juntos house,"7,996.00",105,76.15
19/04/2025,Saturday,Juntos boutique,415.00,4,103.75
19/04/2025,Saturday,Picadeli,"2,119.00",108,19.62
19/04/2025,Saturday,Juntos farm shop,"1,473.54",84,17.54
19/04/2025,Saturday,Tasting place,"6,316.60",134,47.14
19/04/2025,Saturday,Distribution b2b,0.00,0,0.00
19/04/2025,Saturday,Activities,0.00,0,0.00
19/04/2025,Saturday,Juntos Products,205.00,0,0.00
20/04/2025,Sunday,Juntos house,"8,259.00",94,87.86
20/04/2025,Sunday,Juntos boutique,"1,774.50",25,70.98
20/04/2025,Sunday,Picadeli,0.00,0,0.00
20/04/2025,Sunday,Juntos farm shop,689.78,37,18.64
20/04/2025,Sunday,Tasting place,"6,717.37",0,0.00
20/04/2025,Sunday,Distribution b2b,0.00,0,0.00
20/04/2025,Sunday,Activities,0.00,0,0.00
20/04/2025,Sunday,Juntos Products,123.00,0,0.00
21/04/2025,Monday,Juntos house,"7,630.00",98,77.86
21/04/2025,Monday,Juntos boutique,"1,896.71",22,86.21
21/04/2025,Monday,Picadeli,"2,602.00",139,18.72
21/04/2025,Monday,Juntos farm shop,0.00,0,0.00
21/04/2025,Monday,Tasting place,0.00,0,0.00
21/04/2025,Monday,Distribution b2b,"8,564.59",12,713.72
21/04/2025,Monday,Activities,0.00,0,0.00
21/04/2025,Monday,Juntos Products,0.00,0,0.00
22/04/2025,Tuesday,Juntos house,0.00,0,0.00
22/04/2025,Tuesday,Juntos boutique,0.00,0,0.00
22/04/2025,Tuesday,Picadeli,"2,783.00",163,17.07
22/04/2025,Tuesday,Juntos farm shop,751.66,38,19.78
22/04/2025,Tuesday,Tasting place,"1,211.00",59,20.53
22/04/2025,Tuesday,Distribution b2b,928.16,13,71.40
22/04/2025,Tuesday,Activities,0.00,0,0.00
22/04/2025,Tuesday,Juntos Products,209.00,0,0.00
23/04/2025,Wednesday,Juntos house,"8,298.00",109,76.13
23/04/2025,Wednesday,Juntos boutique,"1,365.40",16,85.34
23/04/2025,Wednesday,Picadeli,"3,683.00",173,21.29
23/04/2025,Wednesday,Juntos farm shop,461.94,23,20.08
23/04/2025,Wednesday,Tasting place,"1,407.40",43,32.73
23/04/2025,Wednesday,Distribution b2b,783.88,12,65.32
23/04/2025,Wednesday,Activities,0.00,0,0.00
23/04/2025,Wednesday,Juntos Products,10.10,0,0.00
24/04/2025,Thursday,Juntos house,"5,687.00",77,73.86
24/04/2025,Thursday,Juntos boutique,141.80,3,47.27
24/04/2025,Thursday,Picadeli,"2,243.00",133,16.86
24/04/2025,Thursday,Juntos farm shop,450.13,22,20.46
24/04/2025,Thursday,Tasting place,358.80,31,11.57
24/04/2025,Thursday,Distribution b2b,679.80,10,67.98
24/04/2025,Thursday,Activities,231.00,0,0.00
24/04/2025,Thursday,Juntos Products,517.91,0,0.00
25/04/2025,Friday,Juntos house,"7,737.00",108,71.64
25/04/2025,Friday,Juntos boutique,785.10,13,60.39
25/04/2025,Friday,Picadeli,"2,666.00",147,18.14
25/04/2025,Friday,Juntos farm shop,491.73,27,18.21
25/04/2025,Friday,Tasting place,727.90,31,23.48
25/04/2025,Friday,Distribution b2b,"1,865.12",13,143.47
25/04/2025,Friday,Activities,0.00,0,0.00
25/04/2025,Friday,Juntos Products,54.00,0,0.00
26/04/2025,Saturday,Juntos house,"7,201.00",98,73.48
26/04/2025,Saturday,Juntos boutique,463.00,8,57.88
26/04/2025,Saturday,Picadeli,"1,868.00",107,17.46
26/04/2025,Saturday,Juntos farm shop,"1,060.92",58,18.29
26/04/2025,Saturday,Tasting place,"2,501.37",73,34.27
26/04/2025,Saturday,Distribution b2b,0.00,0,0.00
26/04/2025,Saturday,Activities,0.00,0,0.00
26/04/2025,Saturday,Juntos Products,169.00,0,0.00
27/04/2025,Sunday,Juntos house,"7,550.00",92,82.07
27/04/2025,Sunday,Juntos boutique,"1,567.10",12,130.59
27/04/2025,Sunday,Picadeli,0.00,0,0.00
27/04/2025,Sunday,Juntos farm shop,0.00,0,0.00
27/04/2025,Sunday,Tasting place,0.00,0,0.00
27/04/2025,Sunday,Distribution b2b,0.00,0,0.00
27/04/2025,Sunday,Activities,0.00,0,0.00
27/04/2025,Sunday,Juntos Products,0.00,0,0.00
28/04/2025,Monday,Juntos house,0.00,0,0.00
28/04/2025,Monday,Juntos boutique,0.00,0,0.00
28/04/2025,Monday,Picadeli,"3,858.00",227,17.00
28/04/2025,Monday,Juntos farm shop,0.00,0,0.00
28/04/2025,Monday,Tasting place,0.00,0,0.00
28/04/2025,Monday,Distribution b2b,809.61,11,73.60
28/04/2025,Monday,Activities,0.00,0,0.00
28/04/2025,Monday,Juntos Products,0.00,0,0.00
29/04/2025,Tuesday,Juntos house,0.00,0,0.00
